,title,author,price,pages,avg_reviews,n_reviews,star5,star4,star3,star2,star1,dimensions,weight,language,publisher,ISBN_13,link
0,"Python for Data Analysis: Data Wrangling with Pandas, NumPy, and IPython","['by ', 'William McKinney']",$53.99,547 pages,4.6 out of 5 stars,"1,631 ratings",['\n            \n              76%\n            \n          '],['\n            \n              15%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              2%\n            \n          '],7 x 1.11 x 9.19 inches,2.08 pounds,English,"O'Reilly Media; 2nd edition (November 14, 2017)", 978-1491957660,/Python-Data-Analysis-Wrangling-IPython/dp/1491957662/ref=sr_1_5?keywords=data+analysis&qid=1663454597&sr=8-5
1,"Everything Data Analytics-A Beginner's Guide to Data Literacy: Understanding the Processes That Turn Data Into Insights (Guides for Data Analytics, Data Visualization, and Communicating Data)",[' '],$14.49,148 pages,4.2 out of 5 stars,17 ratings,['\n            \n              55%\n            \n          '],['\n            \n              24%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              8%\n            \n          '],[],5.5 x 0.37 x 8.5 inches,8.8 ounces,English,"Kenneth Michael Fornari (May 24, 2022)", 978-1777967130,/Everything-Analytics-Beginners-Guide-Literacy/dp/1777967139/ref=sr_1_7?keywords=data+analysis&qid=1663454597&sr=8-7
2,"Python for Data Analysis: Data Wrangling with pandas, NumPy, and Jupyter","['by ', 'Wes McKinney']",$62.99,579 pages,5.0 out of 5 stars,1 rating,['\n            \n              100%\n            \n          '],[],[],[],[],9.1 x 1.2 x 6.9 inches,2.07 pounds,English,"O'Reilly Media; 3rd edition (September 20, 2022)", 978-1098104030,/Python-Data-Analysis-Wrangling-Jupyter/dp/109810403X/ref=sr_1_6?keywords=data+analysis&qid=1663454597&sr=8-6
3,"Python Data Analysis: Perform data collection, data processing, wrangling, visualization, and model building using Python, 3rd Edition","['by ', 'Avinash Navlani', ', ', 'Armando Fandango', ', et al.']",$34.99,478 pages,4.7 out of 5 stars,45 ratings,['\n            \n              84%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              3%\n            \n          '],[],7.5 x 1.08 x 9.25 inches,1.79 pounds,English,"Packt Publishing; 3rd ed. edition (February 5, 2021)", 978-1789955248,/Python-Data-Analysis-collection-visualization/dp/1789955246/ref=sr_1_15?keywords=data+analysis&qid=1663454597&sr=8-15
4,"R Cookbook: Proven Recipes for Data Analysis, Statistics, and Graphics","['by ', 'JD Long', ' and ', 'Paul Teetor']",$52.39,600 pages,4.5 out of 5 stars,104 ratings,['\n            \n              71%\n            \n          '],['\n            \n              16%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              4%\n            \n          '],[],7 x 1.21 x 9.19 inches,2.08 pounds,English,"O'Reilly Media; 2nd edition (July 16, 2019)", 978-1492040682,/Cookbook-Recipes-Analysis-Statistics-Graphics/dp/1492040681/ref=sr_1_8?keywords=data+analysis&qid=1663454597&sr=8-8
5,Microsoft Excel Data Analysis and Business Modeling (Office 2021 and Microsoft 365) (Business Skills),"['by ', 'Wayne Winston']",$40.99,1168 pages,4.6 out of 5 stars,51 ratings,['\n            \n              75%\n            \n          '],['\n            \n              17%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              5%\n            \n          '],[],7.4 x 2.3 x 9.1 inches,4.12 pounds,English,"Microsoft Press; 7th edition (December 16, 2021)", 978-0137613663,/Microsoft-Analysis-Business-Modeling-Office/dp/0137613660/ref=sr_1_10?keywords=data+analysis&qid=1663454597&sr=8-10
6,SQL for Data Analysis: Advanced Techniques for Transforming Data into Insights,"['by ', 'Cathy Tanimura']",$40.49,360 pages,4.7 out of 5 stars,50 ratings,['\n            \n              78%\n            \n          '],['\n            \n              19%\n            \n          '],['\n            \n              3%\n            \n          '],[],[],6.75 x 0.75 x 8.75 inches,1.2 pounds,English,"O'Reilly Media; 1st edition (October 5, 2021)", 978-1492088783,/SQL-Data-Analysis-Techniques-Transforming/dp/1492088781/ref=sr_1_9?keywords=data+analysis&qid=1663454597&sr=8-9
7,Data Analysis for Social Science: A Friendly and Practical Introduction,"['by ', 'Elena Llaudet', ' and ', 'Kosuke Imai']",$39.95,256 pages,,,[],[],[],[],[],,1.11 pounds,English,"Princeton University Press (November 29, 2022)", 978-0691199436,/Data-Analysis-Social-Science-Introduction/dp/0691199434/ref=sr_1_14?keywords=data+analysis&qid=1663454597&sr=8-14
8,Guerrilla Data Analysis Using Microsoft Excel: Overcoming Crap Data and Excel Skirmishes,"['by ', 'Oz du Soleil', ' and ', 'Bill Jelen']",$34.95,274 pages,5.0 out of 5 stars,3 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],8.25 x 0.6 x 10.75 inches,1.4 pounds,English,"Holy Macro! Books; Third edition (August 1, 2022)", 978-1615470747,/Guerrilla-Analysis-Using-Microsoft-Excel/dp/1615470743/ref=sr_1_12?keywords=data+analysis&qid=1663454597&sr=8-12
9,Qualitative Data Analysis: A Methods Sourcebook,"['by ', 'Matthew B. Miles', ', ', 'A. Michael Huberman', ', et al.']",$85.50,408 pages,4.7 out of 5 stars,197 ratings,['\n            \n              84%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              2%\n            \n          '],[],8.5 x 0.92 x 11 inches,2.15 pounds,English,"SAGE Publications, Inc; 4th edition (January 22, 2019)", 978-1506353074,/Qualitative-Data-Analysis-Methods-Sourcebook/dp/150635307X/ref=sr_1_11?keywords=data+analysis&qid=1663454597&sr=8-11
10,Excel Data Analysis For Dummies (For Dummies (Computer/Tech)),"['by ', 'Paul McFedries']",$24.49,368 pages,4.0 out of 5 stars,8 ratings,['\n            \n              46%\n            \n          '],['\n            \n              24%\n            \n          '],['\n            \n              15%\n            \n          '],['\n            \n              15%\n            \n          '],[],7.3 x 1 x 9.1 inches,1.3 pounds,English,"For Dummies; 5th edition (February 3, 2022)", 978-1119844426,/Excel-Data-Analysis-Dummies-Computer/dp/1119844428/ref=sr_1_13?keywords=data+analysis&qid=1663454597&sr=8-13
11,Data Analysis Using SQL and Excel,"['by ', 'Gordon S. Linoff']",$38.54,800 pages,4.4 out of 5 stars,92 ratings,['\n            \n              61%\n            \n          '],['\n            \n              25%\n            \n          '],['\n            \n              11%\n            \n          '],['\n            \n              3%\n            \n          '],[],7.4 x 1.7 x 9.2 inches,2.81 pounds,English,"Wiley; 2nd edition (December 14, 2015)", 978-1119021438,/Data-Analysis-Using-SQL-Excel/dp/111902143X/ref=sr_1_29?keywords=data+analysis&qid=1663454597&sr=8-29
12,"SQL QuickStart Guide: The Simplified Beginner's Guide to Managing, Analyzing, and Manipulating Data With SQL","['by ', 'Walter Shields']", $22.49 ,249 pages,4.6 out of 5 stars,"1,300 ratings",['\n            \n              73%\n            \n          '],['\n            \n              17%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              1%\n            \n          '],['\n            \n              2%\n            \n          '],7.5 x 0.57 x 9.25 inches,15.5 ounces,English,"ClydeBank Media LLC; Illustrated edition (November 18, 2019)",,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A00592412L7KU7OYRNUNP&url=%2FSQL-QuickStart-Guide-Simplified-Manipulating%2Fdp%2F1945051752%2Fref%3Dsr_1_1_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1663454597%26sr%3D8-1-spons%26psc%3D1&qualifier=1663454597&id=8970470033616320&widgetName=sp_atf
13,"Python for ArcGIS Pro: Automate cartography and data analysis using ArcPy, ArcGIS API for Python, Notebooks, and pandas","['by ', 'Silas Toms', ', ', 'Bill Parker', ', et al.']",,586 pages,4.7 out of 5 stars,50 ratings,['\n            \n              84%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              3%\n            \n          '],[],7.5 x 1.32 x 9.25 inches,2.19 pounds,English,"Packt Publishing (April 29, 2022)", 978-1803241661,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A0062241A9B2Q8MI1S05&url=%2FPython-ArcGIS-Pro-Automate-cartography%2Fdp%2F1803241667%2Fref%3Dsr_1_3_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1663454597%26sr%3D8-3-spons%26psc%3D1&qualifier=1663454597&id=8970470033616320&widgetName=sp_atf
14,"How To Win With Your Data Visualizations: The 5 Part Guide for Junior Analysts to Create Effective Data Visualizations and Engaging Data Stories ... Data Visualization, and Communicating Data)","['by ', 'Elizabeth Clarke']", $15.49 ,188 pages,4.5 out of 5 stars,48 ratings,['\n            \n              66%\n            \n          '],['\n            \n              23%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              4%\n            \n          '],[],5.5 x 0.48 x 8.5 inches,9.9 ounces,English,"Ken Fornari (November 9, 2021)",,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A10346183NSI2IEUGQK3Z&url=%2FHow-Win-Your-Data-Visualizations%2Fdp%2F1777967104%2Fref%3Dsr_1_2_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1663454597%26sr%3D8-2-spons%26psc%3D1&qualifier=1663454597&id=8970470033616320&widgetName=sp_atf
15,"Mastering Tableau 2021: Implement advanced business intelligence techniques and analytics with Tableau, 3rd Edition","['by ', 'Marleen Meier', ', ', 'David Baldwin', ', et al.']",$46.99,792 pages,4.4 out of 5 stars,83 ratings,['\n            \n              70%\n            \n          '],['\n            \n              14%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              8%\n            \n          '],7.5 x 1.79 x 9.25 inches,2.42 pounds,English,"Packt Publishing (May 31, 2021)", 978-1800561649,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A0924312PFUTP3MSPMX9&url=%2FMastering-Tableau-2021-intelligence-techniques%2Fdp%2F1800561644%2Fref%3Dsr_1_4_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1663454597%26sr%3D8-4-spons%26psc%3D1&qualifier=1663454597&id=8970470033616320&widgetName=sp_atf
16,Data Visualization with Excel Dashboards and Reports,"['by ', 'Dick Kusleika']",$22.99,352 pages,4.4 out of 5 stars,77 ratings,['\n            \n              63%\n            \n          '],['\n            \n              27%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              2%\n            \n          '],7.2 x 0.8 x 9 inches,1.27 pounds,English,"Wiley; 1st edition (January 29, 2021)", 978-1119698722,/Data-Visualization-Excel-Dashboards-Reports/dp/1119698723/ref=sr_1_58?keywords=data+analysis&qid=1663454597&sr=8-58
17,Python for Excel: A Modern Environment for Automation and Data Analysis,"['by ', 'Felix Zumstein']",$32.99,335 pages,4.5 out of 5 stars,178 ratings,['\n            \n              72%\n            \n          '],['\n            \n              18%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              2%\n            \n          '],7 x 0.7 x 9.19 inches,1.19 pounds,English,"O'Reilly Media; 1st edition (April 13, 2021)", 978-1492081005,/Python-Excel-Environment-Automation-Analysis/dp/1492081000/ref=sr_1_57?keywords=data+analysis&qid=1663454597&sr=8-57
18,Storytelling with Data: Let's Practice!,"['by ', 'Cole Nussbaumer Knaflic']",$24.49,448 pages,4.7 out of 5 stars,555 ratings,['\n            \n              79%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              1%\n            \n          '],['\n            \n              1%\n            \n          '],7.9 x 0.9 x 9.8 inches,2.27 pounds,English,"Wiley; 1st edition (October 22, 2019)", 978-1119621492,/Storytelling-Data-Cole-Nussbaumer-Knaflic/dp/1119621496/ref=sr_1_60?keywords=data+analysis&qid=1663454597&sr=8-60
19,"Time Series Analysis with Python Cookbook: Practical recipes for exploratory data analysis, data preparation, forecasting, and model evaluation","['by ', 'Tarek A. Atwan']",$47.49,630 pages,4.9 out of 5 stars,10 ratings,['\n            \n              86%\n            \n          '],['\n            \n              14%\n            \n          '],[],[],[],7.5 x 1.42 x 9.25 inches,2.35 pounds,English,"Packt Publishing (June 30, 2022)", 978-1801075541,/Time-Analysis-Python-Cookbook-exploratory/dp/1801075549/ref=sr_1_59?keywords=data+analysis&qid=1663454597&sr=8-59
20,"Data Driven Fire Administration: An Introduction to Research Methods, Statistical Analysis and Analytic Management for the Fire Service","['by ', 'H Scott Walker', ' and ', 'Karen L. Sears']",$59.99,467 pages,,,[],[],[],[],[],8 x 1.1 x 10 inches,2.73 pounds,English,"Parkwood publications (August 19, 2022)", 979-8986589800,/Data-Driven-Fire-Administration-Introduction/dp/B0B92L7VMZ/ref=sr_1_53?keywords=data+analysis&qid=1663454597&sr=8-53
21,Regression Analysis: An Intuitive Guide for Using and Interpreting Linear Models,"['by ', 'Jim Frost']",$23.74,355 pages,4.6 out of 5 stars,127 ratings,['\n            \n              77%\n            \n          '],['\n            \n              12%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              3%\n            \n          '],6 x 0.8 x 9 inches,1.05 pounds,English,"Statistics By Jim Publishing (October 16, 2020)", 978-1735431185,/Regression-Analysis-Intuitive-Interpreting-Linear/dp/1735431184/ref=sr_1_56?keywords=data+analysis&qid=1663454597&sr=8-56
22,"How To Win With Your Data Visualizations: The 5 Part Guide for Junior Analysts to Create Effective Data Visualizations and Engaging Data Stories ... Data Visualization, and Communicating Data)",[' '], $15.49 ,188 pages,4.5 out of 5 stars,48 ratings,['\n            \n              66%\n            \n          '],['\n            \n              23%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              4%\n            \n          '],[],5.5 x 0.48 x 8.5 inches,9.9 ounces,English,"Ken Fornari (November 9, 2021)",,/How-Win-Your-Data-Visualizations/dp/1777967104/ref=sr_1_54?keywords=data+analysis&qid=1663454597&sr=8-54
23,Data Analysis in Qualitative Research: Theorizing with Abductive Analysis,"['by ', 'Stefan Timmermans', ' and ', 'Iddo Tavory']",$20.00,208 pages,4.4 out of 5 stars,3 ratings,['\n            \n              37%\n            \n          '],['\n            \n              63%\n            \n          '],[],[],[],6 x 0.7 x 9 inches,9.6 ounces,English,"University of Chicago Press; First edition (June 6, 2022)", 978-0226817736,/Data-Analysis-Qualitative-Research-Theorizing/dp/0226817733/ref=sr_1_55?keywords=data+analysis&qid=1663454597&sr=8-55
24,"Data Analysis: Easy Methods To Process Data Into Useful Input For Fact-Based Decision-Making (Decision-making, Data collection, Data cleaning, Data visualization, Data interpretation,)","['by ', 'Paul Martin']",,30 pages,,,[],[],[],[],[],,,English,,,/Data-Analysis-Decision-Making-Decision-making-interpretation-ebook/dp/B079MC33KV/ref=sr_1_52?keywords=data+analysis&qid=1663454597&sr=8-52
25,Essential R For Data Analysis: Data manipulation and visualization using R for beginning and intermediate users,"['by ', 'PBR Books']",,146 pages,4.6 out of 5 stars,3 ratings,['\n            \n              63%\n            \n          '],['\n            \n              37%\n            \n          '],[],[],[],,,English,,,/Essential-Data-Analysis-manipulation-visualization-ebook/dp/B074YG6KZN/ref=sr_1_51?keywords=data+analysis&qid=1663454597&sr=8-51
26,"MASTERING EXCEL DATA & STATISTICAL ANALYSIS: All-In-One Practical Approach to Creating and Analyzing Data, Charts And Pivot Tables for Better Business ... Tricks on Data Analysis & Business Modelling","['by ', 'CARTY BINN']",$23.37,708 pages,,,[],[],[],[],[],7.44 x 1.6 x 9.69 inches,3.38 pounds,English,"Independently published (March 31, 2022)", 979-8443868455,/MASTERING-EXCEL-DATA-STATISTICAL-ANALYSIS/dp/B09WQBH95J/ref=sr_1_50?keywords=data+analysis&qid=1663454597&sr=8-50
27,"Problems for ""Data Analysis for Social Scientists: A Foundational Crash Course""","['by ', 'Sara Fisher Ellison']",$10.00,127 pages,3.5 out of 5 stars,3 ratings,['\n            \n              63%\n            \n          '],['\n            \n              37%\n            \n          '],[],[],[],8.27 x 0.29 x 11.69 inches,14.4 ounces,English,"Independently published (May 24, 2022)", 979-8831603576,/Problems-Data-Analysis-Social-Scientists/dp/B0B289MMY8/ref=sr_1_49?keywords=data+analysis&qid=1663454597&sr=8-49
28,"Ace the Data Science Interview: 201 Real Interview Questions Asked By FAANG, Tech Startups, & Wall Street","['by ', 'Nick Singh', ' and ', 'Kevin Huo']",$26.00,301 pages,4.5 out of 5 stars,599 ratings,['\n            \n              77%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              4%\n            \n          '],7 x 0.68 x 10 inches,1.28 pounds,English,"Ace the Data Science Interview (August 16, 2021)", 978-0578973838,/Ace-Data-Science-Interview-Questions/dp/0578973839/ref=sr_1_46?keywords=data+analysis&qid=1663454597&sr=8-46
29,"Scalable Data Analytics with Azure Data Explorer: Modern ways to query, analyze, and perform real-time data analysis on large volumes of data","['by ', 'Jason Myerscough', ' and ', 'Arunee Singhchawla']",,364 pages,5.0 out of 5 stars,8 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],,,English,"Packt Publishing; 1st edition (March 17, 2022)",,/Scalable-Data-Analytics-Azure-Explorer-ebook/dp/B09M6V1TYQ/ref=sr_1_48?keywords=data+analysis&qid=1663454597&sr=8-48
30,Hands-On Data Preprocessing in Python: Learn how to effectively prepare data for successful data analytics,"['by ', 'Roy Jafari']",,602 pages,5.0 out of 5 stars,17 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],,,English,"Packt Publishing; 1st edition (January 21, 2022)",,/Hands-Data-Preprocessing-Python-effectively-ebook/dp/B09F6R8V2L/ref=sr_1_47?keywords=data+analysis&qid=1663454597&sr=8-47
31,"Cleaning Data for Effective Data Science: Doing the other 80% of the work with Python, R, and command-line tools","['by ', 'David Mertz']",$39.99,498 pages,4.8 out of 5 stars,27 ratings,['\n            \n              92%\n            \n          '],['\n            \n              8%\n            \n          '],[],[],[],7.5 x 1.13 x 9.25 inches,1.85 pounds,English,"Packt Publishing (March 31, 2021)", 978-1801071291,/Cleaning-Data-Effective-Science-command-line/dp/1801071292/ref=sr_1_45?keywords=data+analysis&qid=1663454597&sr=8-45
32,Thinking Clearly with Data: A Guide to Quantitative Reasoning and Analysis,"['by ', 'Ethan Bueno de Mesquita', ' and ', 'Anthony Fowler']",$28.45,400 pages,4.3 out of 5 stars,34 ratings,['\n            \n              73%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              9%\n            \n          '],7 x 1 x 9.75 inches,1.55 pounds,English,"Princeton University Press (November 16, 2021)", 978-0691214351,/Thinking-Clearly-Data-Quantitative-Reasoning/dp/0691214352/ref=sr_1_44?keywords=data+analysis&qid=1663454597&sr=8-44
33,Python for Data Science: A Hands-On Introduction,"['by ', 'Yuli Vasiliev']",$28.49,240 pages,4.3 out of 5 stars,6 ratings,['\n            \n              78%\n            \n          '],['\n            \n              22%\n            \n          '],[],[],[],7 x 0.71 x 9.25 inches,13 ounces,English,"No Starch Press (August 2, 2022)", 978-1718502208,/Python-Data-Science-Example-Vasiliev/dp/1718502206/ref=sr_1_42?keywords=data+analysis&qid=1663454597&sr=8-42
34,"SQL QuickStart Guide: The Simplified Beginner's Guide to Managing, Analyzing, and Manipulating Data With SQL","['by ', 'Walter Shields']", $22.49 ,249 pages,4.6 out of 5 stars,"1,300 ratings",['\n            \n              73%\n            \n          '],['\n            \n              17%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              1%\n            \n          '],['\n            \n              2%\n            \n          '],7.5 x 0.57 x 9.25 inches,15.5 ounces,English,"ClydeBank Media LLC; Illustrated edition (November 18, 2019)",,/SQL-QuickStart-Guide-Simplified-Manipulating/dp/1945051752/ref=sr_1_43?keywords=data+analysis&qid=1663454597&sr=8-43
35,SQL for Data Analytics: Perform fast and efficient data analysis with the power of SQL,"['by ', 'Upom Malik', ', ', 'Matt Goldwasser', ', et al.']",$27.89,386 pages,4.4 out of 5 stars,226 ratings,['\n            \n              68%\n            \n          '],['\n            \n              14%\n            \n          '],['\n            \n              11%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              3%\n            \n          '],7.5 x 0.87 x 9.25 inches,1.46 pounds,English,"Packt Publishing (August 23, 2019)", 978-1789807356,/SQL-Data-Analytics-efficient-analysis/dp/1789807352/ref=sr_1_40?keywords=data+analysis&qid=1663454597&sr=8-40
36,Topological Data Analysis with Applications,"['by ', 'Gunnar Carlsson', ' and ', 'Mikael Vejdemo-Johansson']",$42.58,230 pages,5.0 out of 5 stars,4 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],6.75 x 0.75 x 9.75 inches,1.28 pounds,English,"Cambridge University Press; 1st edition (March 24, 2022)", 978-1108838658,/Topological-Analysis-Applications-Gunnar-Carlsson/dp/1108838650/ref=sr_1_39?keywords=data+analysis&qid=1663454597&sr=8-39
37,Storytelling with Data: A Data Visualization Guide for Business Professionals,"['by ', 'Cole Nussbaumer Knaflic']",$28.49,288 pages,4.6 out of 5 stars,"3,313 ratings",['\n            \n              76%\n            \n          '],['\n            \n              15%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              1%\n            \n          '],['\n            \n              2%\n            \n          '],7.4 x 0.9 x 9.2 inches,1.46 pounds,English,"Wiley; 1st edition (November 2, 2015)", 978-1119002253,/Storytelling-Data-Visualization-Business-Professionals/dp/1119002257/ref=sr_1_41?keywords=data+analysis&qid=1663454597&sr=8-41
38,"The Data Analysis Workshop: Solve business problems with state-of-the-art data analysis models, developing expert data analysis skills along the way","['by ', 'Gururajan Govindan', ', ', 'Shubhangi Hora', ', et al.']", $16.49 ,675 pages,4.1 out of 5 stars,27 ratings,['\n            \n              50%\n            \n          '],['\n            \n              23%\n            \n          '],['\n            \n              18%\n            \n          '],['\n            \n              9%\n            \n          '],[],,,English,"Packt Publishing; 1st edition (July 29, 2020)",,/Data-Analysis-Workshop-state-art-ebook/dp/B08Q8HXRQ4/ref=sr_1_37?keywords=data+analysis&qid=1663454597&sr=8-37
39,Practical Statistics for Data Scientists: 50+ Essential Concepts Using R and Python,"['by ', 'Peter Bruce', ', ', 'Andrew Bruce', ', et al.']",$24.88,368 pages,4.6 out of 5 stars,655 ratings,['\n            \n              76%\n            \n          '],['\n            \n              14%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              2%\n            \n          '],7 x 0.9 x 9.1 inches,1.3 pounds,English,"O'Reilly Media; 2nd edition (June 2, 2020)", 978-1492072942,/Practical-Statistics-Data-Scientists-Essential/dp/149207294X/ref=sr_1_38?keywords=data+analysis&qid=1663454597&sr=8-38
40,R in Action: Data Analysis and Graphics with R,"['by ', 'Dr. Rob Kabacoff']",$51.96,608 pages,4.6 out of 5 stars,247 ratings,['\n            \n              77%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              3%\n            \n          '],7.38 x 1.3 x 9.25 inches,1.98 pounds,English,"Manning; 2nd edition (June 6, 2015)", 978-1617291388,/Action-Data-Analysis-Graphics/dp/1617291382/ref=sr_1_80?keywords=data+analysis&qid=1663454609&sr=8-80
41,The Kaggle Book: Data analysis and machine learning for competitive data science,"['by ', 'Konrad Banachewicz', ', ', 'Luca Massaron', ', et al.']",$39.94,530 pages,4.6 out of 5 stars,68 ratings,['\n            \n              81%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              2%\n            \n          '],7.5 x 1.2 x 9.25 inches,1.98 pounds,English,"Packt Publishing (April 22, 2022)", 978-1801817479,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A042794414RUFTYI84X5K&url=%2FData-Analysis-Machine-Learning-Kaggle%2Fdp%2F1801817472%2Fref%3Dsr_1_36_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1663454597%26sr%3D8-36-spons%26psc%3D1&qualifier=1663454597&id=8970470033616320&widgetName=sp_mtf
42,Machine Learning in Bio-Signal Analysis and Diagnostic Imaging,"['by ', 'Nilanjan Dey', ', ', 'Surekha Borra', ', et al.']",,313 pages,,,[],[],[],[],[],,,English,"Academic Press; 1st edition (November 30, 2018)",,/Machine-Learning-Bio-Signal-Analysis-Diagnostic-ebook/dp/B07L29N8NG/ref=sr_1_32?keywords=data+analysis&qid=1663454597&sr=8-32
43,"Excel 2022: The Most Comprehensive Guide to Learn All Formulas and Functions in Just One Week with Step-by-Step Explanations, Practical Examples, & Picture Demonstrations.","['by ', 'Kevin Cooper']",$19.62,168 pages,4.9 out of 5 stars,89 ratings,['\n            \n              95%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              3%\n            \n          '],[],[],8.5 x 0.38 x 11 inches,15.8 ounces,English,"Independently published (May 9, 2022)", 979-8821580115,/Excel-2022-Step-Step-Demonstrations/dp/B09ZVB5Y7G/ref=sr_1_86?keywords=data+analysis&qid=1663454609&sr=8-86
44,Data Analysis: For Continuous School Improvement,"['by ', 'Victoria L. Bernhardt']",$39.96,426 pages,4.6 out of 5 stars,242 ratings,['\n            \n              75%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              1%\n            \n          '],['\n            \n              2%\n            \n          '],8.46 x 0.96 x 10.98 inches,2.54 pounds,English,"Routledge; 4th edition (August 8, 2017)", 978-1138294622,/Data-Analysis-Continuous-School-Improvement/dp/1138294624/ref=sr_1_78?keywords=data+analysis&qid=1663454609&sr=8-78
45,"Data Analysis for Business, Economics, and Policy","['by ', 'Gábor Békés', ' and ', 'Gábor Kézdi']",$61.74,738 pages,4.4 out of 5 stars,26 ratings,['\n            \n              70%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              5%\n            \n          '],7.5 x 1.74 x 9.25 inches,3.51 pounds,English,"Cambridge University Press (May 6, 2021)", 978-1108716208,/Data-Analysis-Business-Economics-Policy/dp/1108716202/ref=sr_1_31?keywords=data+analysis&qid=1663454597&sr=8-31
46,"Data Analysis for Business, Economics, and Policy","['by ', 'Gábor Békés', ' and ', 'Gábor Kézdi']",$61.74,738 pages,4.4 out of 5 stars,26 ratings,['\n            \n              70%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              5%\n            \n          '],7.5 x 1.74 x 9.25 inches,3.51 pounds,English,"Cambridge University Press (May 6, 2021)", 978-1108716208,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A03403322CFQYO3UQZHBI&url=%2FData-Analysis-Business-Economics-Policy%2Fdp%2F1108716202%2Fref%3Dsr_1_35_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1663454597%26sr%3D8-35-spons%26psc%3D1&qualifier=1663454597&id=8970470033616320&widgetName=sp_mtf
47,The Kaggle Book: Data analysis and machine learning for competitive data science,"['by ', 'Konrad Banachewicz', ', ', 'Luca Massaron', ', et al.']",$39.94,530 pages,4.6 out of 5 stars,68 ratings,['\n            \n              81%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              2%\n            \n          '],7.5 x 1.2 x 9.25 inches,1.98 pounds,English,"Packt Publishing (April 22, 2022)", 978-1801817479,/Data-Analysis-Machine-Learning-Kaggle/dp/1801817472/ref=sr_1_79?keywords=data+analysis&qid=1663454609&sr=8-79
